obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.1639088940674591,37.950347900390625,11.033279418945312,0.5294806361198425,0.8481391668319702,39.208900451660156,10.751572608947754,0.16899698972702026,0.9812330007553101,20.157039642333984,0.00907076895236969,0.9929003119468689,22.313616071428573,896.0,107.31256866455078,128.94505310058594,83.90091705322266,57.0684928894043,59.68161058425903,896.0,1,20000,335.1115997743362,-37.69883346557617,19.27710723876953,1.406800627708435
0.0,1.0,0.13433062777208762,59.714698791503906,27.165430068969727,0.5294053554534912,0.8483554124832153,61.97138214111328,27.608293533325195,0.4121302664279938,0.8978869915008545,37.79480743408203,0.13713964819908142,0.9816988110542297,26.123448726322664,1531.0,126.752197265625,167.4186553955078,99.89491271972656,76.25929260253906,123.28283429145813,1531.0,2,40000,324.4571738627806,-64.9272232055664,44.7661018371582,1.129244327545166
0.0,1.0,0.11008992318755192,78.56057739257812,41.7667350769043,0.32449573278427124,0.9397473335266113,81.5560302734375,42.39548873901367,0.5905613899230957,0.7872209548950195,53.05075454711914,0.1723994016647339,0.9742439985275269,28.915621986499517,2074.0,141.2881622314453,204.6063232421875,107.43974304199219,87.3026351928711,190.36887884140015,2074.0,3,60000,315.17756665461644,-89.53987121582031,57.938438415527344,1.0695689916610718
0.0,1.0,0.09022358778821578,97.74479675292969,52.96986389160156,0.329729825258255,0.936989426612854,102.63835144042969,53.14682388305664,0.1622997522354126,0.9629963040351868,66.80936431884766,0.1867494285106659,0.9701179265975952,31.9740207833733,2502.0,156.0118865966797,256.1794738769531,123.72203826904297,100.21332550048828,258.4495301246643,2502.0,4,80000,309.5381909242073,-115.44296264648438,87.36283111572266,0.5572695732116699
0.0,1.0,0.07394224246582377,110.74308776855469,63.57754898071289,0.14468102157115936,0.9745188355445862,116.6195068359375,63.25635528564453,0.010960382409393787,0.9791525602340698,80.65225219726562,0.18757501244544983,0.9683756828308105,34.900837988826815,2864.0,169.9326629638672,289.0369873046875,111.33751678466797,108.43775939941406,327.07699036598206,2864.0,5,100000,305.7384131121704,-133.67892456054688,94.82797241210938,0.5958335399627686
0.0,1.0,0.060598955937205407,120.01677703857422,73.79695129394531,0.4271417260169983,0.878983199596405,127.73178100585938,74.19273376464844,0.3698570728302002,0.9119013547897339,91.43531036376953,0.1786264181137085,0.9687926769256592,37.142105263157895,3230.0,182.08978271484375,259.197265625,45.228424072265625,112.79784393310547,397.2757489681244,3230.0,6,120000,302.05719909077123,-148.06179809570312,106.49897766113281,0.5918459296226501
0.0,1.0,0.04966353924655011,132.60182189941406,86.38975524902344,0.48052939772605896,0.8499913811683655,142.8319854736328,86.55032348632812,0.41538602113723755,0.8871574401855469,99.80964660644531,0.19251883029937744,0.9645532965660095,38.33908518214188,3651.0,190.1950225830078,257.0322570800781,35.10090255737305,109.14884948730469,467.07338881492615,3651.0,7,140000,299.738763441892,-163.6856689453125,109.14867401123047,0.4201663136482239
0.0,1.0,0.040701478966889394,140.1803436279297,94.64620971679688,0.23202042281627655,0.9384667873382568,149.739501953125,94.99690246582031,0.10491480678319931,0.9678734540939331,106.66217803955078,0.21508941054344177,0.9587589502334595,39.447731755424066,4056.0,197.50120544433594,263.857177734375,30.404165267944336,106.3650894165039,536.8643457889557,4056.0,8,160000,298.02686890087665,-168.52565002441406,139.5554656982422,0.4984325170516968
0.0,1.0,0.03335667202186392,145.0686798095703,97.84664154052734,0.45964404940605164,0.8537812232971191,153.64761352539062,97.43416595458984,0.4072636663913727,0.8808619976043701,111.63473510742188,0.226999893784523,0.9552158117294312,40.372364288918796,4458.0,203.82203674316406,266.4133605957031,26.382726669311523,103.78621673583984,607.2333567142487,4458.0,9,180000,296.4264034735896,-163.589111328125,98.65838623046875,0.4256135821342468
0.0,1.0,0.02733727610437334,153.40228271484375,102.6239242553711,0.3790533244609833,0.8757858276367188,165.8519287109375,103.22755432128906,0.3560221195220947,0.8792341351509094,119.25199127197266,0.24340073764324188,0.9490939974784851,41.89359028068706,4774.0,211.4420166015625,356.6014404296875,123.6886978149414,107.62608337402344,677.2862122058868,4774.0,10,200000,295.29613388793217,-176.57640075683594,133.09368896484375,0.3599174916744232
0.0,1.0,0.02240411346542305,160.46630859375,113.17477416992188,0.531514048576355,0.7871534824371338,173.12246704101562,113.895263671875,0.4710800051689148,0.8407082557678223,127.68649291992188,0.23930491507053375,0.9464850425720215,43.64801587301587,5040.0,219.33795166015625,365.2635192871094,109.8508071899414,112.85643005371094,746.1112654209137,5040.0,11,220000,294.8621877139041,-186.82923889160156,158.76991271972656,0.3870328366756439
0.0,1.0,0.018361167303396805,169.40066528320312,118.61406707763672,0.08420051634311676,0.9507127404212952,182.89013671875,120.4601058959961,0.07699953764677048,0.9561195373535156,135.8111572265625,0.24403724074363708,0.9429836273193359,45.245663650075414,5304.0,226.83497619628906,357.0509338378906,76.21918487548828,116.56839752197266,815.4211115837097,5304.0,12,240000,294.32644873993064,-207.42613220214844,183.7148895263672,0.3267069458961487
0.0,1.0,0.015047793132436803,179.76351928710938,128.79734802246094,0.4471804201602936,0.8559218049049377,194.98326110839844,130.24740600585938,0.4216262400150299,0.8665346503257751,143.83172607421875,0.23370954394340515,0.9441860318183899,46.73629336688837,5563.0,232.71319580078125,352.739990234375,67.80284118652344,118.58990478515625,885.9474468231201,5563.0,13,260000,293.4711318739306,-223.4932098388672,185.16136169433594,0.30469080805778503
0.0,1.0,0.012580215599082718,191.94410705566406,133.9287109375,0.4562406539916992,0.8384973406791687,207.80990600585938,136.5594482421875,0.4597269594669342,0.8405516743659973,150.2930145263672,0.24250231683254242,0.9406040906906128,48.07556242486691,5823.0,238.53408813476562,370.24188232421875,120.03067016601562,121.18872833251953,955.7552001476288,5823.0,14,280000,292.96204714005256,-223.98226928710938,223.17587280273438,0.27849823236465454
0.0,1.0,0.01185113216358652,190.80398559570312,143.71165466308594,0.31831157207489014,0.8996017575263977,207.430908203125,145.37930297851562,0.33857980370521545,0.8921025395393372,158.65011596679688,0.25347837805747986,0.9358501434326172,49.74117061847123,6031.0,246.13848876953125,437.132568359375,119.04714965820312,128.28395080566406,1025.131411075592,6031.0,15,300000,292.6454079533403,-237.10107421875,265.94818115234375,0.19472944736480713
0.0,1.0,0.010310046129879225,201.37554931640625,149.0896759033203,0.1623586267232895,0.9417876601219177,218.06883239746094,151.62977600097656,0.16002973914146423,0.9507914185523987,165.61756896972656,0.25162622332572937,0.9346396327018738,50.73612432603869,6306.0,250.57411193847656,312.5605773925781,68.2467269897461,129.20860290527344,1094.318414926529,6306.0,16,320000,292.419460035756,-247.13693237304688,263.285888671875,0.2037222534418106
0.0,1.0,0.010728675346037303,205.93911743164062,156.76222229003906,0.3404499590396881,0.9017739295959473,222.50152587890625,159.16358947753906,0.31470808386802673,0.9067086577415466,171.26312255859375,0.24295160174369812,0.9355103373527527,51.60352155434123,6588.0,254.21937561035156,350.0433654785156,76.76376342773438,128.81993103027344,1162.891609430313,6588.0,17,340000,292.3746265282299,-254.60545349121094,277.640869140625,0.21257954835891724
0.0,1.0,0.010944321720492653,194.58963012695312,155.0194854736328,0.25808894634246826,0.9187219738960266,211.54299926757812,158.63771057128906,0.2992820739746094,0.9040254950523376,177.763916015625,0.24621903896331787,0.93352210521698,52.768689533861036,6822.0,259.5688171386719,374.487548828125,84.29204559326172,130.99310302734375,1232.6253600120544,6822.0,18,360000,292.0595435392303,-254.0084228515625,272.2464294433594,0.19866064190864563
0.0,1.0,0.010728675346037303,192.935546875,153.41798400878906,0.3127829134464264,0.9115487337112427,210.86517333984375,157.53469848632812,0.3570864200592041,0.8893583416938782,183.67259216308594,0.2493097484111786,0.9320391416549683,54.05919180421172,7028.0,265.2303771972656,454.20465087890625,118.69971466064453,134.72642517089844,1302.973993062973,7028.0,19,380000,291.64051011234153,-251.3295440673828,288.1941833496094,0.2163824886083603
0.0,1.0,0.010310046129879225,199.15696716308594,157.50914001464844,0.19139648973941803,0.9325176477432251,217.21694946289062,161.49600219726562,0.19804410636425018,0.936702311038971,189.23550415039062,0.2537490725517273,0.9302222728729248,55.14699393270822,7252.0,270.2458190917969,470.2896423339844,96.23312377929688,137.423095703125,1373.8338913917542,7252.0,20,400000,291.1560142069158,-258.5453796386719,263.6355285644531,0.21154698729515076
0.0,1.0,0.010728675346037303,200.12403869628906,155.77462768554688,0.2223346084356308,0.9242274165153503,217.6402587890625,159.9467010498047,0.1462879329919815,0.9363782405853271,195.35848999023438,0.25491461157798767,0.9291253089904785,56.26121902210315,7465.0,275.5719909667969,446.35028076171875,138.49490356445312,140.6328887939453,1445.10098195076,7465.0,21,420000,290.6371286476027,-260.84930419921875,294.1961975097656,0.19966068863868713
0.0,1.0,0.010310046129879225,206.5670166015625,159.37396240234375,0.3347795605659485,0.9029813408851624,224.86631774902344,162.97727966308594,0.3879229426383972,0.8764958381652832,200.05050659179688,0.2584516108036041,0.9272481799125671,57.21956295525494,7688.0,280.4080505371094,419.8738708496094,72.2788314819336,142.35572814941406,1514.8936574459076,7688.0,22,440000,290.44943045166264,-265.8506164550781,292.6094665527344,0.18223042786121368
